,fitness_experience_fair,fitness_education_fair,fitness_skills_fair,score_fair,fitness_experience,fitness_education,fitness_skills,score,Unnamed: 0,id_c,education_background_c,professional_experience_c,skills_c,gender_c,agg_perceived_foreign_c,id_j,education_reqs_j,experience_reqs_role_j,experience_reqs_duration_j,skills_j,gender_j,agg_perceived_foreign_j,ranking,shortlisted,gender_c_agg_perceived_foreign_c,relevant_exp_role_c,role_duration_months_c,degree_list_c,fitness_gender,fitness_foreign,gender_c_agg_perceived_foreign_c_coded
57,-0.055814641630309664,-0.4037876230219088,0.5509415049024022,0.007464420918212158,-0.35138802111624295,-0.24531460894605517,2.030621134190246,0.6922299882926125,175,791,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'King Juan Carlos University', 'start_date': 'September 1997', 'end_date': 'December 1997', 'degree': 'Graduate In Business Administration And Management'}]","[{'institution': 'Manpower Ett', 'start_date': 'April 2022', 'end_date': 'October 2023', 'role': 'Administrative Mortgage Back Office', 'duration': '1 year, 6 months', 'duration_months': 18}, {'institution': 'Generali', 'start_date': 'May 2005', 'end_date': 'April 2020', 'role': 'Insurance Advisor', 'duration': '14 years, 11 months', 'duration_months': 179}]","['English', 'Agenda (Meeting)', 'Typing', 'File Transfer Protocol (Ftp)', 'Business To Business', 'Rapidminer', 'Portuguese', 'Mfg/Pro (Erp)', 'Reconciliation', 'Treasury', 'Team Management', 'Investments', 'Accounting', 'International Trade', 'G Suite', 'Management', 'Commercial Management', 'Spanish', 'Microstrategy', 'Catalan', 'Business Development', 'Microsoft Excel', 'Collections', 'Filing', 'Brokerage', 'Treasury Management', 'Billing', 'Cash Flow Management', 'Fixed Income', 'Computer Science', 'Big Data', 'Microsoft Office', 'Filezilla', 'Self-Control', 'Accounting Management', 'Closing (Sales)', 'Operations', 'Teaching', 'Fourgen Computer-Aided Software Engineering (Case) Tools', 'Diversification (Investing)', 'Negotiation', 'Microsoft Powerpoint', 'Settlement']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,12,0,WomanNo,"[{'institution': 'Manpower Ett', 'start_date': 'April 2022', 'end_date': 'October 2023', 'role': 'Administrative Mortgage Back Office', 'duration': '1 year, 6 months', 'duration_months': 18}]",18,"['Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management']",0,1,3
58,-0.055814641630309664,-0.4037876230219088,0.5509415049024022,0.007464420918212158,-0.35138802111624295,-0.24531460894605517,2.030621134190246,0.6922299882926125,176,791,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'King Juan Carlos University', 'start_date': 'September 1997', 'end_date': 'December 1997', 'degree': 'Graduate In Business Administration And Management'}]","[{'institution': 'Manpower Ett', 'start_date': 'April 2022', 'end_date': 'October 2023', 'role': 'Administrative Mortgage Back Office', 'duration': '1 year, 6 months', 'duration_months': 18}, {'institution': 'Generali', 'start_date': 'May 2005', 'end_date': 'April 2020', 'role': 'Insurance Advisor', 'duration': '14 years, 11 months', 'duration_months': 179}]","['English', 'Agenda (Meeting)', 'Typing', 'File Transfer Protocol (Ftp)', 'Business To Business', 'Rapidminer', 'Portuguese', 'Mfg/Pro (Erp)', 'Reconciliation', 'Treasury', 'Team Management', 'Investments', 'Accounting', 'International Trade', 'G Suite', 'Management', 'Commercial Management', 'Spanish', 'Microstrategy', 'Catalan', 'Business Development', 'Microsoft Excel', 'Collections', 'Filing', 'Brokerage', 'Treasury Management', 'Billing', 'Cash Flow Management', 'Fixed Income', 'Computer Science', 'Big Data', 'Microsoft Office', 'Filezilla', 'Self-Control', 'Accounting Management', 'Closing (Sales)', 'Operations', 'Teaching', 'Fourgen Computer-Aided Software Engineering (Case) Tools', 'Diversification (Investing)', 'Negotiation', 'Microsoft Powerpoint', 'Settlement']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,12,0,WomanNo,"[{'institution': 'Manpower Ett', 'start_date': 'April 2022', 'end_date': 'October 2023', 'role': 'Administrative Mortgage Back Office', 'duration': '1 year, 6 months', 'duration_months': 18}]",18,"['Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management']",0,1,3
59,-0.055814641630309664,-0.4037876230219088,0.5509415049024022,0.007464420918212158,-0.35138802111624295,-0.24531460894605517,2.030621134190246,0.6922299882926125,177,791,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'King Juan Carlos University', 'start_date': 'September 1997', 'end_date': 'December 1997', 'degree': 'Graduate In Business Administration And Management'}]","[{'institution': 'Manpower Ett', 'start_date': 'April 2022', 'end_date': 'October 2023', 'role': 'Administrative Mortgage Back Office', 'duration': '1 year, 6 months', 'duration_months': 18}, {'institution': 'Generali', 'start_date': 'May 2005', 'end_date': 'April 2020', 'role': 'Insurance Advisor', 'duration': '14 years, 11 months', 'duration_months': 179}]","['English', 'Agenda (Meeting)', 'Typing', 'File Transfer Protocol (Ftp)', 'Business To Business', 'Rapidminer', 'Portuguese', 'Mfg/Pro (Erp)', 'Reconciliation', 'Treasury', 'Team Management', 'Investments', 'Accounting', 'International Trade', 'G Suite', 'Management', 'Commercial Management', 'Spanish', 'Microstrategy', 'Catalan', 'Business Development', 'Microsoft Excel', 'Collections', 'Filing', 'Brokerage', 'Treasury Management', 'Billing', 'Cash Flow Management', 'Fixed Income', 'Computer Science', 'Big Data', 'Microsoft Office', 'Filezilla', 'Self-Control', 'Accounting Management', 'Closing (Sales)', 'Operations', 'Teaching', 'Fourgen Computer-Aided Software Engineering (Case) Tools', 'Diversification (Investing)', 'Negotiation', 'Microsoft Powerpoint', 'Settlement']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,12,0,WomanNo,"[{'institution': 'Manpower Ett', 'start_date': 'April 2022', 'end_date': 'October 2023', 'role': 'Administrative Mortgage Back Office', 'duration': '1 year, 6 months', 'duration_months': 18}]",18,"['Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management']",0,1,3
60,1.0242534432371633,-0.2505443836684185,0.25740613563499126,0.13792139690971986,2.8458568303590224,-0.24531460894605517,0.4056008708756291,0.11528722770859176,179,793,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'Imes University', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Manpower Ett', 'start_date': 'April 2008', 'end_date': 'October 2023', 'role': 'Administrative Mortgage Back Office', 'duration': '15 years, 6 months', 'duration_months': 186}]","['Billing', 'Human Capital Management (Hcm)', 'English', 'Mfg/Pro (Erp)', 'Risk Prevention', 'Accounting', 'Microsoft Dynamics', 'Management']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,60,0,ManNo,"[{'institution': 'Manpower Ett', 'start_date': 'April 2008', 'end_date': 'October 2023', 'role': 'Administrative Mortgage Back Office', 'duration': '15 years, 6 months', 'duration_months': 186}]",186,"['Graduate In Economics', 'Master In Business Management And Digital Transformationmba']",1,1,1
61,1.0242534432371633,-0.2505443836684185,0.25740613563499126,0.13792139690971986,2.8458568303590224,-0.24531460894605517,0.4056008708756291,0.11528722770859176,180,793,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'Imes University', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Manpower Ett', 'start_date': 'April 2008', 'end_date': 'October 2023', 'role': 'Administrative Mortgage Back Office', 'duration': '15 years, 6 months', 'duration_months': 186}]","['Billing', 'Human Capital Management (Hcm)', 'English', 'Mfg/Pro (Erp)', 'Risk Prevention', 'Accounting', 'Microsoft Dynamics', 'Management']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,60,0,ManNo,"[{'institution': 'Manpower Ett', 'start_date': 'April 2008', 'end_date': 'October 2023', 'role': 'Administrative Mortgage Back Office', 'duration': '15 years, 6 months', 'duration_months': 186}]",186,"['Graduate In Economics', 'Master In Business Management And Digital Transformationmba']",1,1,1
62,1.0091541365906693,-0.2559012391159176,0.25455023714310177,0.12492030407783367,2.8458568303590224,-0.24531460894605517,0.4056008708756291,-0.012176870559971338,181,793,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'Imes University', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Manpower Ett', 'start_date': 'April 2008', 'end_date': 'October 2023', 'role': 'Administrative Mortgage Back Office', 'duration': '15 years, 6 months', 'duration_months': 186}]","['Billing', 'Human Capital Management (Hcm)', 'English', 'Mfg/Pro (Erp)', 'Risk Prevention', 'Accounting', 'Microsoft Dynamics', 'Management']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,88,0,ManNo,"[{'institution': 'Manpower Ett', 'start_date': 'April 2008', 'end_date': 'October 2023', 'role': 'Administrative Mortgage Back Office', 'duration': '15 years, 6 months', 'duration_months': 186}]",186,"['Graduate In Economics', 'Master In Business Management And Digital Transformationmba']",1,1,1
63,-0.1502466603081584,-0.42778317767350593,-0.07169601918811308,-0.09419378036152432,-0.35138802111624295,-0.24531460894605517,-0.6777459713341155,0.0814320143373824,184,794,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'University Of Barcelona', 'start_date': 'January 2015', 'end_date': 'December 2016', 'degree': 'Master In Foreign Trade'}, {'institution': 'University Of Santiago De Compostela', 'start_date': 'September 1997', 'end_date': 'December 1997', 'degree': 'Graduate In Business Administration And Management'}]","[{'institution': 'Motor Dye Sa', 'start_date': 'October 2023', 'end_date': 'Current', 'role': 'Used Vehicle Commercial Advisor', 'duration': '1 year, 5 months', 'duration_months': 17}, {'institution': 'Beechamsmaytkline Seguros Equitativa', 'start_date': 'June 1981', 'end_date': 'December 1995', 'role': 'Security Guard', 'duration': '14 years, 6 months', 'duration_months': 174}]",['Microsoft Office'],Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,68,0,WomanNo,[],0,"['Master In Business Management And Digital Transformationmba', 'Master In Foreign Trade', 'Graduate In Business Administration And Management']",0,1,3
64,-0.1502466603081584,-0.42778317767350593,-0.07169601918811308,-0.09419378036152432,-0.35138802111624295,-0.24531460894605517,-0.6777459713341155,0.0814320143373824,185,794,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'University Of Barcelona', 'start_date': 'January 2015', 'end_date': 'December 2016', 'degree': 'Master In Foreign Trade'}, {'institution': 'University Of Santiago De Compostela', 'start_date': 'September 1997', 'end_date': 'December 1997', 'degree': 'Graduate In Business Administration And Management'}]","[{'institution': 'Motor Dye Sa', 'start_date': 'October 2023', 'end_date': 'Current', 'role': 'Used Vehicle Commercial Advisor', 'duration': '1 year, 5 months', 'duration_months': 17}, {'institution': 'Beechamsmaytkline Seguros Equitativa', 'start_date': 'June 1981', 'end_date': 'December 1995', 'role': 'Security Guard', 'duration': '14 years, 6 months', 'duration_months': 174}]",['Microsoft Office'],Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,68,0,WomanNo,[],0,"['Master In Business Management And Digital Transformationmba', 'Master In Foreign Trade', 'Graduate In Business Administration And Management']",0,1,3
65,-0.1502466603081584,-0.42778317767350593,-0.07169601918811308,-0.09419378036152432,-0.35138802111624295,-0.24531460894605517,-0.6777459713341155,0.0814320143373824,186,794,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'University Of Barcelona', 'start_date': 'January 2015', 'end_date': 'December 2016', 'degree': 'Master In Foreign Trade'}, {'institution': 'University Of Santiago De Compostela', 'start_date': 'September 1997', 'end_date': 'December 1997', 'degree': 'Graduate In Business Administration And Management'}]","[{'institution': 'Motor Dye Sa', 'start_date': 'October 2023', 'end_date': 'Current', 'role': 'Used Vehicle Commercial Advisor', 'duration': '1 year, 5 months', 'duration_months': 17}, {'institution': 'Beechamsmaytkline Seguros Equitativa', 'start_date': 'June 1981', 'end_date': 'December 1995', 'role': 'Security Guard', 'duration': '14 years, 6 months', 'duration_months': 174}]",['Microsoft Office'],Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,68,0,WomanNo,[],0,"['Master In Business Management And Digital Transformationmba', 'Master In Foreign Trade', 'Graduate In Business Administration And Management']",0,1,3
66,-0.18944299210850607,-0.4553016857866125,0.03829642182320969,-0.08367650744329383,-0.35138802111624295,-0.24531460894605517,-0.13607255022924317,0.31486917105015705,188,798,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'Udc', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Cc Economic And Business'}]","[{'institution': 'Collin Mdical', 'start_date': 'April 2008', 'end_date': 'August 2023', 'role': 'Rd Engineer Intern', 'duration': '15 years, 4 months', 'duration_months': 184}]","['Commercial Management', 'Collections', 'Microsoft Office', 'Typing', 'Rapidminer', 'Management', 'Accounting Management', 'Reconciliation', 'Mfg/Pro (Erp)', 'Microstrategy', 'Billing', 'G Suite', 'Computer Science']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,30,0,ManNo,[],0,"['Master In Business Management And Digital Transformationmba', 'Graduate In Cc Economic And Business']",1,1,1
67,-0.19032105694425713,-0.463259857290268,0.038867240171525555,-0.15522685131758895,-0.35138802111624295,-0.24531460894605517,-0.13607255022924317,-0.2134359730892808,189,798,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'Udc', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Cc Economic And Business'}]","[{'institution': 'Collin Mdical', 'start_date': 'April 2008', 'end_date': 'August 2023', 'role': 'Rd Engineer Intern', 'duration': '15 years, 4 months', 'duration_months': 184}]","['Commercial Management', 'Collections', 'Microsoft Office', 'Typing', 'Rapidminer', 'Management', 'Accounting Management', 'Reconciliation', 'Mfg/Pro (Erp)', 'Microstrategy', 'Billing', 'G Suite', 'Computer Science']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,118,0,ManNo,[],0,"['Master In Business Management And Digital Transformationmba', 'Graduate In Cc Economic And Business']",1,1,1
68,-0.15530571803550428,-0.4380310258746203,0.08001851474791781,0.0034288055168153987,-0.35138802111624295,-0.24531460894605517,-0.13607255022924317,1.0544963728453693,190,798,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'Udc', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Cc Economic And Business'}]","[{'institution': 'Collin Mdical', 'start_date': 'April 2008', 'end_date': 'August 2023', 'role': 'Rd Engineer Intern', 'duration': '15 years, 4 months', 'duration_months': 184}]","['Commercial Management', 'Collections', 'Microsoft Office', 'Typing', 'Rapidminer', 'Management', 'Accounting Management', 'Reconciliation', 'Mfg/Pro (Erp)', 'Microstrategy', 'Billing', 'G Suite', 'Computer Science']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,7,1,ManNo,[],0,"['Master In Business Management And Digital Transformationmba', 'Graduate In Cc Economic And Business']",1,1,1
69,-0.16889915352467252,-0.44894834419651763,0.19144722058340136,-0.028190752756832988,-0.35138802111624295,-0.24531460894605517,0.4056008708756291,0.6318522575338198,192,800,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'University Of Barcelona', 'start_date': 'January 2015', 'end_date': 'December 2016', 'degree': 'Master In Foreign Trade'}, {'institution': 'German School', 'start_date': 'February 1976', 'end_date': 'November 1989', 'degree': 'Academic Bachelor'}]","[{'institution': 'National Netherlands', 'start_date': 'July 2017', 'end_date': 'April 2021', 'role': 'Financial Department Manager', 'duration': '3 years, 9 months', 'duration_months': 45}, {'institution': 'Banco Del Caribe Scotiabank Investment', 'start_date': 'June 2013', 'end_date': 'October 2014', 'role': 'Senior Associate  Corporate Finance', 'duration': '1 year, 4 months', 'duration_months': 16}, {'institution': 'Naviser Group', 'start_date': 'March 1995', 'end_date': 'January 2007', 'role': 'Administrative Commercial', 'duration': '11 years, 10 months', 'duration_months': 142}]","['Microsoft Office', 'English', 'Negotiation', 'Billing', 'Communication', 'Management']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,13,0,ManNo,[],0,"['Academic Bachelor', 'Master In Business Management And Digital Transformationmba', 'Master In Foreign Trade']",1,1,1
70,-0.13940829784590195,-0.43311947598997536,0.21283381426023593,0.04572444638760125,-0.35138802111624295,-0.24531460894605517,0.4056008708756291,1.1953777446158862,193,800,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'University Of Barcelona', 'start_date': 'January 2015', 'end_date': 'December 2016', 'degree': 'Master In Foreign Trade'}, {'institution': 'German School', 'start_date': 'February 1976', 'end_date': 'November 1989', 'degree': 'Academic Bachelor'}]","[{'institution': 'National Netherlands', 'start_date': 'July 2017', 'end_date': 'April 2021', 'role': 'Financial Department Manager', 'duration': '3 years, 9 months', 'duration_months': 45}, {'institution': 'Banco Del Caribe Scotiabank Investment', 'start_date': 'June 2013', 'end_date': 'October 2014', 'role': 'Senior Associate  Corporate Finance', 'duration': '1 year, 4 months', 'duration_months': 16}, {'institution': 'Naviser Group', 'start_date': 'March 1995', 'end_date': 'January 2007', 'role': 'Administrative Commercial', 'duration': '11 years, 10 months', 'duration_months': 142}]","['Microsoft Office', 'English', 'Negotiation', 'Billing', 'Communication', 'Management']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,5,1,ManNo,[],0,"['Academic Bachelor', 'Master In Business Management And Digital Transformationmba', 'Master In Foreign Trade']",1,1,1
