,fitness_experience_fair,fitness_education_fair,fitness_skills_fair,score_fair,fitness_experience,fitness_education,fitness_skills,score,Unnamed: 0,id_c,education_background_c,professional_experience_c,skills_c,gender_c,agg_perceived_foreign_c,id_j,education_reqs_j,experience_reqs_role_j,experience_reqs_duration_j,skills_j,gender_j,agg_perceived_foreign_j,ranking,shortlisted,gender_c_agg_perceived_foreign_c,relevant_exp_role_c,role_duration_months_c,degree_list_c,fitness_gender,fitness_foreign,gender_c_coded,agg_perceived_foreign_c_coded
38,-0.3316014609550173,0.8642112174012927,1.6241004561739314,-0.15766715184343139,-0.35138802111624295,-0.24531460894605517,2.5722945552951186,0.1707859499212197,143,759,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'Complutense University Of Madrid', 'start_date': 'February 1976', 'end_date': 'November 1989', 'degree': 'Academic Bachelor'}]","[{'institution': 'Mm Group Mayrmelnhof Group', 'start_date': 'July 2009', 'end_date': 'Current', 'role': 'Learning  Development Expert', 'duration': '15 years, 8 months', 'duration_months': 188}]","['Global Leadership', 'English', 'Commissioning', 'Typing', 'Business To Business', 'Portuguese', 'Rapidminer', 'Castilian', 'Mfg/Pro (Erp)', 'Reconciliation', 'Commercial Spirit', 'Iptv', 'Accounting', 'Sap', 'Communication', 'Agile', 'Management', 'G Suite', 'Problem Resolutiion', 'Strategic Planning', 'Communications', 'Commercial Management', 'Marketing Analysis', 'Electronics', 'Office Suite', 'Microstrategy', 'Critical Thinking', 'Sales', 'Customer Support', 'Microsoft Excel', 'Collections', 'Planning', 'Tableau (Business Intelligence Software)', 'Marketing Strategies', 'Technical Support', 'Indicators', 'Distributed Temperature Sensing (Dts)', 'Billing', 'Computer Science', 'Big Data', 'Microsoft Office', 'German', 'Self-Control', 'Swidish', 'Leadership', 'Accounting Management', 'Negotiation', 'Onboarding', 'Microsoft Powerpoint']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,49,0,ManNo,[],0,"['Academic Bachelor', 'Master In Business Management And Digital Transformationmba']",1,1,3,1
39,-0.4503041506263008,0.9015997001318079,1.649146435988399,-0.29420296216784986,-0.35138802111624295,-0.24531460894605517,2.5722945552951186,-0.002113915433505661,144,759,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'Complutense University Of Madrid', 'start_date': 'February 1976', 'end_date': 'November 1989', 'degree': 'Academic Bachelor'}]","[{'institution': 'Mm Group Mayrmelnhof Group', 'start_date': 'July 2009', 'end_date': 'Current', 'role': 'Learning  Development Expert', 'duration': '15 years, 8 months', 'duration_months': 188}]","['Global Leadership', 'English', 'Commissioning', 'Typing', 'Business To Business', 'Portuguese', 'Rapidminer', 'Castilian', 'Mfg/Pro (Erp)', 'Reconciliation', 'Commercial Spirit', 'Iptv', 'Accounting', 'Sap', 'Communication', 'Agile', 'Management', 'G Suite', 'Problem Resolutiion', 'Strategic Planning', 'Communications', 'Commercial Management', 'Marketing Analysis', 'Electronics', 'Office Suite', 'Microstrategy', 'Critical Thinking', 'Sales', 'Customer Support', 'Microsoft Excel', 'Collections', 'Planning', 'Tableau (Business Intelligence Software)', 'Marketing Strategies', 'Technical Support', 'Indicators', 'Distributed Temperature Sensing (Dts)', 'Billing', 'Computer Science', 'Big Data', 'Microsoft Office', 'German', 'Self-Control', 'Swidish', 'Leadership', 'Accounting Management', 'Negotiation', 'Onboarding', 'Microsoft Powerpoint']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,86,0,ManNo,[],0,"['Academic Bachelor', 'Master In Business Management And Digital Transformationmba']",1,1,3,1
40,-0.4273887478788057,0.8165881729057031,0.3752022213442595,-0.06098837263417971,-0.35138802111624295,-0.24531460894605517,1.4889477130853739,0.23939700760166585,146,768,"[{'institution': 'Fundacin San Valero', 'start_date': 'October 2021', 'end_date': 'Current', 'degree': 'Fp Higher Degree Administration and Finance'}]","[{'institution': 'Creditas', 'start_date': 'December 2013', 'end_date': 'August 2023', 'role': 'Planning Analyst', 'duration': '9 years, 8 months', 'duration_months': 116}]","['Microsoft Windows', 'English', 'Php (Scripting Language)', 'Adobe Dreamweaver', 'Dbase', 'Photography', 'Accounting', 'Customer Service', 'Management', 'Consulting', 'Mysql', 'Cash Register', 'Hypertext Markup Language (Html)', 'Spanish', 'Android (Operating System)', 'Technical Management', 'Catalan', 'Sales', 'Supermarkets', 'Capital Gains', 'Microsoft Excel', 'Installation', 'Warehouse Management', 'Adobe Flash', 'Pascal (Programming Language)', 'Real Estate', 'Social Security', 'Adobe Photoshop', 'Microsoft Office', 'Digital Photography']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,40,0,WomanNo,[],0,['Fp Higher Degree Administration and Finance'],0,1,4,1
41,-0.47674665956958334,0.8490475575186859,-0.51214655945534,0.09437078980183985,-0.35138802111624295,-0.24531460894605517,0.4056008708756291,0.26374286677859826,147,769,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'University Of Tbingen', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Gedesco Service Spain Sa', 'start_date': 'November 2021', 'end_date': 'April 2022', 'role': 'Business Manager Western Andalusia', 'duration': '5 months', 'duration_months': 5}, {'institution': 'Banco Gallego Sa', 'start_date': 'January 1980', 'end_date': 'May 1995', 'role': 'Commercial Advisor', 'duration': '15 years, 4 months', 'duration_months': 184}]","['Sap Crm', 'Python (Programming Language)', 'Accounting', 'Income Tax', 'German', 'English', 'Project Management', 'Subsidies', 'Stock Control', 'Securities (Finance)', 'Mfg/Pro (Erp)', 'Risk Prevention', 'Operations', 'Customer Relationship Management', 'Billing', 'Customer Service', 'Management', 'Sap Erp']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,37,0,ManNo,[],0,"['Graduate In Economics', 'Master In Business Management And Digital Transformationmba']",1,1,3,1
42,-0.6317515240670322,0.8700091543678443,-0.4643601429633713,-0.11778118350851297,-0.35138802111624295,-0.24531460894605517,0.4056008708756291,-0.006257485191462195,148,769,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'University Of Tbingen', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Gedesco Service Spain Sa', 'start_date': 'November 2021', 'end_date': 'April 2022', 'role': 'Business Manager Western Andalusia', 'duration': '5 months', 'duration_months': 5}, {'institution': 'Banco Gallego Sa', 'start_date': 'January 1980', 'end_date': 'May 1995', 'role': 'Commercial Advisor', 'duration': '15 years, 4 months', 'duration_months': 184}]","['Sap Crm', 'Python (Programming Language)', 'Accounting', 'Income Tax', 'German', 'English', 'Project Management', 'Subsidies', 'Stock Control', 'Securities (Finance)', 'Mfg/Pro (Erp)', 'Risk Prevention', 'Operations', 'Customer Relationship Management', 'Billing', 'Customer Service', 'Management', 'Sap Erp']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,87,0,ManNo,[],0,"['Graduate In Economics', 'Master In Business Management And Digital Transformationmba']",1,1,3,1
43,-0.07350936361056871,0.7827220765762394,-0.6094581500502054,0.657015515750839,-0.35138802111624295,-0.24531460894605517,0.4056008708756291,0.9941186420865767,149,769,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'University Of Tbingen', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Gedesco Service Spain Sa', 'start_date': 'November 2021', 'end_date': 'April 2022', 'role': 'Business Manager Western Andalusia', 'duration': '5 months', 'duration_months': 5}, {'institution': 'Banco Gallego Sa', 'start_date': 'January 1980', 'end_date': 'May 1995', 'role': 'Commercial Advisor', 'duration': '15 years, 4 months', 'duration_months': 184}]","['Sap Crm', 'Python (Programming Language)', 'Accounting', 'Income Tax', 'German', 'English', 'Project Management', 'Subsidies', 'Stock Control', 'Securities (Finance)', 'Mfg/Pro (Erp)', 'Risk Prevention', 'Operations', 'Customer Relationship Management', 'Billing', 'Customer Service', 'Management', 'Sap Erp']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,8,1,ManNo,[],0,"['Graduate In Economics', 'Master In Business Management And Digital Transformationmba']",1,1,3,1
44,0.019683614549356288,0.8681200066734109,-1.6309152745458917,1.3041355858589874,-0.35138802111624295,-0.24531460894605517,-0.6777459713341155,1.8997846034684693,153,770,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'Complutense University Of Madrid', 'start_date': 'February 1976', 'end_date': 'November 1989', 'degree': 'Academic Bachelor'}]","[{'institution': 'Inversimply', 'start_date': 'November 2009', 'end_date': 'Current', 'role': 'Financial Agent', 'duration': '15 years, 4 months', 'duration_months': 184}]",['English'],Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,1,1,ManNo,[],0,"['Academic Bachelor', 'Master In Business Management And Digital Transformationmba']",1,1,3,1
45,0.019683614549356288,0.8681200066734109,-1.6309152745458917,1.3041355858589874,-0.35138802111624295,-0.24531460894605517,-0.6777459713341155,1.8997846034684693,154,770,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'Complutense University Of Madrid', 'start_date': 'February 1976', 'end_date': 'November 1989', 'degree': 'Academic Bachelor'}]","[{'institution': 'Inversimply', 'start_date': 'November 2009', 'end_date': 'Current', 'role': 'Financial Agent', 'duration': '15 years, 4 months', 'duration_months': 184}]",['English'],Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,1,1,ManNo,[],0,"['Academic Bachelor', 'Master In Business Management And Digital Transformationmba']",1,1,3,1
46,-0.48151047804432284,0.8549381165522253,1.767196295952675,-0.3614718267486353,-0.35138802111624295,-0.24531460894605517,3.1139679763999912,-0.04209376417919289,156,773,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'Ies Pablo Serrano', 'start_date': 'September 1989', 'end_date': 'June 1993', 'degree': 'Fp Ii Higher Degree In Management Informatics'}]","[{'institution': 'Blockideas Fieldwork Mdk', 'start_date': 'October 2013', 'end_date': 'March 2018', 'role': 'Coordinator', 'duration': '4 years, 5 months', 'duration_months': 53}, {'institution': 'Eptisa International', 'start_date': 'September 1998', 'end_date': 'October 2009', 'role': 'Economic Analyst', 'duration': '11 years, 1 months', 'duration_months': 133}]","['Cooperation', 'Microsoft Word', 'English', 'Typing', 'Rapidminer', 'Editing', 'Reconciliation', 'Mfg/Pro (Erp)', 'Accounting', 'Public Administration', 'G Suite', 'Management', 'Commercial Management', 'Consulting', 'Economy', 'Project Management', 'Spanish', 'Microstrategy', 'Sales', 'Microsoft Excel', 'Collections', 'Swimming', 'Planning', 'Fundraising', 'Billing', 'Computer Science', 'Big Data', 'Microsoft Office', 'German', 'Self-Control', 'Accounting Management', 'Microsoft Powerpoint']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,96,0,WomanNo,[],0,"['Fp Ii Higher Degree In Management Informatics', 'Master In Business Management And Digital Transformationmba']",0,1,4,1
47,-0.48151047804432284,0.8549381165522253,1.767196295952675,-0.3614718267486353,-0.35138802111624295,-0.24531460894605517,3.1139679763999912,-0.04209376417919289,157,773,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'Ies Pablo Serrano', 'start_date': 'September 1989', 'end_date': 'June 1993', 'degree': 'Fp Ii Higher Degree In Management Informatics'}]","[{'institution': 'Blockideas Fieldwork Mdk', 'start_date': 'October 2013', 'end_date': 'March 2018', 'role': 'Coordinator', 'duration': '4 years, 5 months', 'duration_months': 53}, {'institution': 'Eptisa International', 'start_date': 'September 1998', 'end_date': 'October 2009', 'role': 'Economic Analyst', 'duration': '11 years, 1 months', 'duration_months': 133}]","['Cooperation', 'Microsoft Word', 'English', 'Typing', 'Rapidminer', 'Editing', 'Reconciliation', 'Mfg/Pro (Erp)', 'Accounting', 'Public Administration', 'G Suite', 'Management', 'Commercial Management', 'Consulting', 'Economy', 'Project Management', 'Spanish', 'Microstrategy', 'Sales', 'Microsoft Excel', 'Collections', 'Swimming', 'Planning', 'Fundraising', 'Billing', 'Computer Science', 'Big Data', 'Microsoft Office', 'German', 'Self-Control', 'Accounting Management', 'Microsoft Powerpoint']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,96,0,WomanNo,[],0,"['Fp Ii Higher Degree In Management Informatics', 'Master In Business Management And Digital Transformationmba']",0,1,4,1
48,-0.7400829406805334,0.8555234439725514,-0.06262643840331335,-0.35856831119744054,-0.35138802111624295,-0.24531460894605517,0.9472742919805015,-0.2134359730892808,159,775,"[{'institution': 'University Of Barcelona', 'start_date': 'January 2015', 'end_date': 'December 2016', 'degree': 'Master In Foreign Trade'}, {'institution': 'University Of Malaga', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Banco Bilbao Vizcaya Argentaria Sa', 'start_date': 'April 2023', 'end_date': 'September 2023', 'role': 'Branch Commercial Manager', 'duration': '5 months', 'duration_months': 5}, {'institution': 'Dxc Technology', 'start_date': 'January 2021', 'end_date': 'March 2022', 'role': 'Administrative Mortgage Back Office', 'duration': '1 year, 2 months', 'duration_months': 14}, {'institution': 'Toshl Finance', 'start_date': 'April 2002', 'end_date': 'December 2016', 'role': 'Business Specialist', 'duration': '14 years, 8 months', 'duration_months': 176}]","['Sap Crm', 'Attention', 'Galician', 'English', 'Risk Management', 'Loans', 'Erp Management', 'Mfg/Pro (Erp)', 'Accounting', 'Communication', 'Microsoft Dynamics', 'Management', 'Customer Service', 'Jira', 'Transformation (Genetics)', 'Income Tax', 'Financial Analysis', 'Spanish', 'Project Management', 'Political Action Committee (Pac)', 'Securities (Finance)', 'Risk Prevention', 'Electronics', 'Catalan', 'Sales', 'Commercial Banking', 'Human Capital Management (Hcm)', 'Operational Risk', 'Subsidies', 'Stock Control', 'Customer Relationship Management', 'French', 'Billing', 'Real Estate', 'Fixed Income', 'Resolution Capacity', 'Python (Programming Language)', 'Office', 'German', 'Microsoft Office', 'Auditing', 'Registration Evaluation Authorisation And Restriction Of Chemicals (Reach) Regulations', 'Sage 50 (Accounting Software)', 'Truncation', 'Operations', 'Sap Erp']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,118,0,WomanNo,"[{'institution': 'Dxc Technology', 'start_date': 'January 2021', 'end_date': 'March 2022', 'role': 'Administrative Mortgage Back Office', 'duration': '1 year, 2 months', 'duration_months': 14}]",14,"['Graduate In Economics', 'Master In Foreign Trade']",0,1,4,1
49,0.019683614549356288,0.8681200066734109,-1.6309152745458917,1.3041355858589874,-0.35138802111624295,-0.24531460894605517,-0.6777459713341155,1.8997846034684693,161,776,"[{'institution': 'University Of Barcelona', 'start_date': 'January 2015', 'end_date': 'December 2016', 'degree': 'Master In Foreign Trade'}, {'institution': 'University Of Tbingen', 'start_date': 'January 2000', 'end_date': 'December 2000', 'degree': 'Graduate In Economics'}]","[{'institution': 'Montfrisa', 'start_date': 'February 2023', 'end_date': 'Current', 'role': 'Logistics Operator', 'duration': '2 years, 1 months', 'duration_months': 25}, {'institution': 'Tamara  Caribbean Boutique', 'start_date': 'July 2015', 'end_date': 'April 2018', 'role': 'Manager  Owner', 'duration': '2 years, 9 months', 'duration_months': 33}, {'institution': 'Bica Ag Mechanical Engineering', 'start_date': 'June 1988', 'end_date': 'September 1999', 'role': 'Service Technician', 'duration': '11 years, 3 months', 'duration_months': 135}]","['Spanish', 'English']",Man,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,1,1,ManNo,[],0,"['Graduate In Economics', 'Master In Foreign Trade']",1,1,3,1
50,-0.7400829406805334,0.8555234439725514,-0.06262643840331335,-0.35856831119744054,-0.35138802111624295,-0.24531460894605517,0.9472742919805015,-0.2134359730892808,164,784,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'Ies Pablo Serrano', 'start_date': 'September 1989', 'end_date': 'June 1993', 'degree': 'Fp Ii Higher Degree In Management Informatics'}]","[{'institution': 'Collin Mdical', 'start_date': 'April 2023', 'end_date': 'August 2023', 'role': 'Rd Engineer Intern', 'duration': '4 months', 'duration_months': 4}, {'institution': 'Blockideas Fieldwork Mdk', 'start_date': 'October 2013', 'end_date': 'March 2018', 'role': 'Coordinator', 'duration': '4 years, 5 months', 'duration_months': 53}, {'institution': 'Banamex', 'start_date': 'July 1993', 'end_date': 'June 2005', 'role': 'Technical', 'duration': '11 years, 11 months', 'duration_months': 143}]","['Commercial Management', 'Collections', 'Microsoft Powerpoint', 'English', 'Billing', 'Self-Control', 'Typing', 'Rapidminer', 'Accounting Management', 'Microstrategy', 'Accounting', 'Management', 'Computer Science']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,118,0,WomanNo,[],0,"['Fp Ii Higher Degree In Management Informatics', 'Master In Business Management And Digital Transformationmba']",0,1,4,1
51,-0.7400829406805334,0.8555234439725514,-0.06262643840331335,-0.35856831119744054,-0.35138802111624295,-0.24531460894605517,0.9472742919805015,-0.2134359730892808,165,784,"[{'institution': 'University Valencia Polytechnic', 'start_date': 'September 2020', 'end_date': 'June 2021', 'degree': 'Master In Business Management And Digital Transformationmba'}, {'institution': 'Ies Pablo Serrano', 'start_date': 'September 1989', 'end_date': 'June 1993', 'degree': 'Fp Ii Higher Degree In Management Informatics'}]","[{'institution': 'Collin Mdical', 'start_date': 'April 2023', 'end_date': 'August 2023', 'role': 'Rd Engineer Intern', 'duration': '4 months', 'duration_months': 4}, {'institution': 'Blockideas Fieldwork Mdk', 'start_date': 'October 2013', 'end_date': 'March 2018', 'role': 'Coordinator', 'duration': '4 years, 5 months', 'duration_months': 53}, {'institution': 'Banamex', 'start_date': 'July 1993', 'end_date': 'June 2005', 'role': 'Technical', 'duration': '11 years, 11 months', 'duration_months': 143}]","['Commercial Management', 'Collections', 'Microsoft Powerpoint', 'English', 'Billing', 'Self-Control', 'Typing', 'Rapidminer', 'Accounting Management', 'Microstrategy', 'Accounting', 'Management', 'Computer Science']",Woman,No,2,"['Graduated In Administration And Management Cfgm', 'Intermediate Degree In Administration', 'Graduate In Economics', 'Master In Business Management And Digital Transformationmba', 'Master In Business Management And Digital Transformationmba', 'Graduate In Business Administration And Management', 'Graduate In Cc Economic And Business', 'Higher Degree In Administration And Finance', 'Higher Degree Training Cycle Administration And Finance', 'Fp Higher Degree Administration and Finance', 'Master In Labor Management And Management', 'Master In Business Administration And Management']","['Administrative', 'Administrative Assistant', 'Assistant', 'Administrative Mortgage Back Office', 'Administrative Officer', 'Clerk']",36,"['English', 'Management', 'Planning', 'Microsoft Excel', 'Microsoft Office', 'Accounting', 'Microsoft Word', 'Microsoft Powerpoint']",Man,No,118,0,WomanNo,[],0,"['Fp Ii Higher Degree In Management Informatics', 'Master In Business Management And Digital Transformationmba']",0,1,4,1
